Date,Open,High,Low,Close,Volume,Currency
2020-08-22,0.4314,0.4987,0.412,0.4712,4198278,USD
2020-08-23,0.4712,0.494,0.4523,0.4821,10755011,USD
2020-08-24,0.4821,0.5334,0.4792,0.5315,2243775,USD
2020-08-25,0.5315,0.5324,0.4478,0.4619,2608675,USD
2020-08-26,0.4619,0.4983,0.4603,0.498,1831323,USD
2020-08-27,0.498,0.5182,0.4701,0.5046,3018124,USD
2020-08-28,0.5046,0.57,0.5017,0.5662,3694034,USD
2020-08-29,0.5662,0.5691,0.5165,0.538,2172028,USD
2020-08-30,0.538,0.563,0.5222,0.5326,2697793,USD
2020-08-31,0.5326,0.535,0.5078,0.5097,2704706,USD
2020-09-01,0.5097,0.5106,0.4745,0.4808,3953476,USD
2020-09-02,0.4808,0.4814,0.4185,0.4428,3695631,USD
2020-09-03,0.4428,0.45,0.37,0.3778,4072614,USD
2020-09-04,0.3778,0.3813,0.3598,0.3685,3338968,USD
2020-09-05,0.3685,0.3777,0.3183,0.3264,2996620,USD
2020-09-06,0.3264,0.3363,0.3104,0.3325,3122558,USD
2020-09-07,0.3325,0.3378,0.3071,0.3257,2699268,USD
2020-09-08,0.3257,0.3287,0.3078,0.3165,2027111,USD
2020-09-09,0.3165,0.3291,0.3084,0.3167,1831996,USD
2020-09-10,0.3167,0.3868,0.3163,0.3498,4329408,USD
2020-09-11,0.3498,0.357,0.3141,0.3384,4030026,USD
2020-09-12,0.3384,0.3391,0.318,0.3294,5214098,USD
2020-09-13,0.3294,0.3483,0.3001,0.3088,3657469,USD
2020-09-14,0.3088,0.3247,0.3061,0.3194,1786080,USD
2020-09-15,0.3194,0.355,0.3053,0.335,6603185,USD
2020-09-16,0.335,0.3612,0.3183,0.3206,6922023,USD
2020-09-17,0.3206,0.3309,0.31,0.3119,4116297,USD
2020-09-18,0.3119,0.3307,0.3089,0.3196,4156464,USD
2020-09-19,0.3196,0.3226,0.3058,0.3179,1752925,USD
2020-09-20,0.3179,0.325,0.3028,0.3094,1619968,USD
2020-09-21,0.3094,0.3161,0.288,0.2884,2278558,USD
2020-09-22,0.2884,0.3041,0.2881,0.3003,1095022,USD
2020-09-23,0.3003,0.3038,0.2899,0.2909,640287,USD
2020-09-24,0.2909,0.3036,0.2879,0.3029,1367874,USD
2020-09-25,0.3029,0.3411,0.2898,0.324,4969757,USD
