Date,Open,High,Low,Close,Volume,Currency
2016-11-28,396.25,397.0,388.75,389.5,57169,USD
2016-11-29,389.0,389.0,382.75,384.0,40687,USD
2016-11-30,384.25,391.5,380.0,380.5,4932,USD
2016-12-01,376.5,379.75,369.5,371.5,1549,USD
2016-12-02,373.0,387.5,371.5,387.5,724,USD
2016-12-05,389.75,394.0,389.25,389.25,379,USD
2016-12-06,393.0,393.0,388.25,389.5,95,USD
2016-12-07,389.0,389.0,385.0,386.25,257,USD
2016-12-08,396.5,396.5,389.75,390.75,34,USD
2016-12-09,395.5,395.5,395.5,400.25,10,USD
2016-12-12,397.75,397.75,397.5,401.25,25,USD
2016-12-13,400.5,404.0,400.5,398.0,34,USD
2016-12-14,397.25,397.25,397.25,391.5,15,USD
2016-12-15,418.0,418.25,408.5,409.25,61058,USD
2016-12-16,407.75,411.0,404.5,409.25,47320,USD
2016-12-19,412.25,413.0,403.0,405.0,52115,USD
2016-12-20,406.0,407.75,400.25,403.25,35449,USD
2016-12-21,402.5,404.5,399.0,399.5,32138,USD
2016-12-22,399.25,400.5,396.5,397.0,37047,USD
2016-12-23,397.0,398.25,392.75,393.5,31852,USD
2016-12-27,394.5,411.0,394.5,409.5,67774,USD
2016-12-28,409.75,410.0,400.25,401.5,43964,USD
2016-12-29,402.5,406.75,402.5,404.75,29865,USD
2016-12-30,404.75,409.25,403.5,408.0,33934,USD
2017-01-03,408.75,414.0,405.75,406.5,65585,USD
2017-01-04,406.5,419.0,404.75,418.5,59201,USD
2017-01-05,418.75,427.0,416.25,426.25,86772,USD
2017-01-06,425.75,428.0,421.75,423.25,64726,USD
2017-01-09,424.75,428.25,421.0,427.25,69623,USD
2017-01-10,426.75,427.25,423.5,426.75,64135,USD
2017-01-11,426.25,426.25,412.0,418.75,109829,USD
2017-01-12,419.0,430.0,414.5,426.25,133095,USD
2017-01-13,426.25,426.75,419.25,426.0,72435,USD
2017-01-17,426.5,437.5,423.75,433.5,107763,USD
2017-01-18,433.25,434.5,428.25,431.0,67785,USD
2017-01-19,430.5,430.75,422.75,423.5,64375,USD
2017-01-20,423.5,428.75,421.5,428.25,56203,USD
2017-01-23,429.0,433.75,427.5,433.25,51610,USD
2017-01-24,433.0,434.75,426.0,426.75,57334,USD
2017-01-25,425.75,428.75,423.0,424.5,46225,USD
2017-01-26,425.25,430.5,421.75,427.0,59387,USD
2017-01-27,426.5,427.5,419.25,420.5,64696,USD
2017-01-30,417.5,419.25,412.75,414.0,59660,USD
2017-01-31,414.0,421.25,413.0,420.75,60231,USD
2017-02-01,421.0,434.5,417.0,433.75,102491,USD
2017-02-02,432.75,437.75,429.75,434.5,73989,USD
2017-02-03,434.5,435.75,429.25,430.25,58722,USD
2017-02-06,429.0,432.25,422.25,422.5,61389,USD
2017-02-07,422.5,431.0,419.75,430.75,106310,USD
2017-02-08,430.5,433.25,427.5,432.5,93300,USD
2017-02-09,430.5,444.0,429.5,443.5,150249,USD
2017-02-10,442.5,450.75,441.0,449.0,126174,USD
2017-02-13,447.75,456.0,444.25,452.25,119108,USD
2017-02-14,450.5,452.0,446.25,449.5,63197,USD
2017-02-15,449.0,455.5,446.25,454.75,53895,USD
2017-02-16,453.5,464.25,445.25,447.75,91910,USD
2017-02-17,445.5,447.5,440.25,441.0,66629,USD
2017-02-21,439.75,440.75,435.0,436.0,55218,USD
2017-02-22,436.0,443.0,435.25,441.25,49816,USD
2017-02-23,441.25,444.25,436.25,438.0,34394,USD
2017-02-24,438.25,438.5,430.0,431.25,52859,USD
2017-02-27,430.0,431.0,418.25,418.75,38376,USD
2017-02-28,420.0,435.75,419.5,424.75,7864,USD
2017-03-01,424.25,435.5,422.75,435.5,1611,USD
2017-03-02,436.75,438.0,432.0,432.0,1153,USD
2017-03-03,430.25,434.25,428.25,433.75,729,USD
2017-03-06,436.0,441.75,436.0,438.25,587,USD
2017-03-07,440.0,440.0,432.0,436.0,306,USD
2017-03-08,431.5,431.5,426.0,427.5,189,USD
2017-03-09,432.0,432.5,425.0,426.0,27,USD
2017-03-10,428.0,428.0,423.75,422.75,14,USD
2017-03-13,419.5,419.5,412.5,412.25,49,USD
2017-03-14,412.25,413.0,412.0,412.0,88,USD
2017-03-15,431.0,437.0,430.5,436.0,49625,USD
2017-03-16,436.0,440.75,434.5,436.0,42947,USD
2017-03-17,434.75,437.75,433.0,436.25,31605,USD
2017-03-20,439.25,442.75,429.0,430.25,58040,USD
2017-03-21,430.5,430.5,423.0,426.5,63987,USD
2017-03-22,427.0,427.25,421.25,422.25,52127,USD
2017-03-23,421.5,424.75,420.0,421.0,48848,USD
2017-03-24,421.5,426.25,420.75,424.75,49583,USD
2017-03-27,426.0,426.0,418.25,420.75,51967,USD
2017-03-28,421.0,425.75,419.25,424.5,51332,USD
2017-03-29,424.0,427.5,422.5,425.5,54185,USD
2017-03-30,425.5,426.25,419.5,421.0,55136,USD
2017-03-31,422.0,432.25,416.5,426.5,97629,USD
2017-04-03,430.25,434.0,427.0,427.75,72143,USD
2017-04-04,426.75,432.25,425.75,427.0,59636,USD
2017-04-05,427.25,430.5,425.0,429.75,69263,USD
2017-04-06,429.0,430.75,421.75,423.25,51898,USD
2017-04-07,422.75,425.25,419.5,424.0,89806,USD
2017-04-10,423.75,429.0,422.5,428.75,83114,USD
2017-04-11,428.0,434.75,423.75,433.25,143518,USD
2017-04-12,433.75,436.5,431.5,433.25,111957,USD
2017-04-13,432.5,436.0,428.75,429.75,102775,USD
2017-04-17,430.25,431.25,419.75,421.0,67540,USD
2017-04-18,421.75,423.75,419.0,422.5,67014,USD
2017-04-19,421.5,425.75,417.5,419.0,59271,USD
2017-04-20,418.0,421.75,405.25,406.25,72667,USD
2017-04-21,406.0,408.0,400.0,405.0,77283,USD
2017-04-24,406.5,408.5,401.25,402.5,37648,USD
2017-04-25,402.75,411.0,398.5,408.75,50470,USD
2017-04-26,409.0,413.75,405.75,407.75,31169,USD
2017-04-27,407.0,415.0,406.0,413.5,25256,USD
2017-04-28,413.0,418.5,413.0,418.5,2487,USD
2017-05-01,423.75,442.25,423.75,442.75,1080,USD
2017-05-02,445.75,450.75,438.75,441.5,233,USD
2017-05-03,442.0,442.0,440.0,443.0,602,USD
2017-05-04,442.0,442.0,425.75,426.0,351,USD
2017-05-05,428.0,428.0,428.0,427.5,9,USD
2017-05-08,426.0,426.0,421.25,418.0,60,USD
2017-05-09,421.0,423.25,420.5,421.75,30,USD
2017-05-10,424.0,424.0,420.75,424.0,27,USD
2017-05-11,425.75,434.0,425.75,426.0,13,USD
2017-05-12,445.25,445.25,416.25,425.0,6,USD
2017-05-15,430.25,431.0,421.5,423.25,67802,USD
2017-05-16,423.25,426.0,420.25,424.25,73173,USD
2017-05-17,423.0,432.25,421.5,427.0,63689,USD
2017-05-18,429.25,429.25,421.25,425.75,66127,USD
2017-05-19,425.25,436.75,425.25,435.25,54650,USD
2017-05-22,437.0,442.5,434.0,434.25,68282,USD
2017-05-23,433.5,435.75,428.0,429.5,65200,USD
2017-05-24,429.25,433.0,427.5,432.5,46732,USD
2017-05-25,431.5,436.0,430.25,430.75,43992,USD
2017-05-26,430.25,439.0,429.25,438.25,48908,USD
2017-05-30,438.5,439.25,426.25,429.5,77245,USD
2017-05-31,433.5,436.25,428.25,429.25,66676,USD
2017-06-01,429.5,431.25,421.25,429.0,73752,USD
2017-06-02,428.0,434.0,426.5,429.5,54076,USD
2017-06-05,428.75,433.25,425.5,429.5,78886,USD
2017-06-06,429.25,440.75,429.25,435.75,104056,USD
2017-06-07,438.0,448.75,437.5,444.75,128326,USD
2017-06-08,447.25,455.75,446.0,449.25,138856,USD
2017-06-09,448.75,454.25,443.75,445.75,119222,USD
2017-06-12,443.25,444.0,431.25,434.0,110890,USD
2017-06-13,437.25,446.25,436.75,445.0,101356,USD
2017-06-14,445.0,452.25,441.75,443.0,102300,USD
2017-06-15,443.0,457.25,437.25,453.75,115587,USD
2017-06-16,456.0,468.5,455.5,465.25,117468,USD
2017-06-19,463.75,473.25,458.5,467.0,111586,USD
2017-06-20,469.0,474.75,463.0,472.5,85159,USD
2017-06-21,473.5,473.75,463.5,464.5,71144,USD
2017-06-22,464.5,465.25,455.5,461.25,62654,USD
2017-06-23,464.75,467.0,459.0,459.75,58267,USD
2017-06-26,458.0,460.75,449.25,450.0,42687,USD
2017-06-27,450.0,457.0,449.25,453.25,28315,USD
2017-06-28,453.5,459.25,451.5,457.25,23422,USD
2017-06-29,457.0,483.75,456.25,480.25,30879,USD
2017-06-30,480.25,511.5,480.25,511.0,3794,USD
2017-07-03,518.25,539.0,518.25,536.75,1127,USD
2017-07-05,544.5,556.0,517.5,539.25,488,USD
2017-07-06,519.0,528.75,519.0,519.0,199,USD
2017-07-07,515.75,524.0,514.5,515.25,102,USD
2017-07-10,530.75,531.0,530.5,530.5,62,USD
2017-07-11,531.25,533.25,528.5,535.5,46,USD
2017-07-12,533.5,534.25,521.5,522.5,145,USD
2017-07-13,516.0,516.0,496.0,495.5,9,USD
2017-07-14,513.5,520.5,508.5,494.75,9,USD
2017-07-17,509.5,512.0,502.75,506.0,60380,USD
2017-07-18,509.0,517.75,503.0,503.75,76020,USD
2017-07-19,504.0,509.0,500.0,503.0,71108,USD
2017-07-20,504.5,508.25,495.0,505.75,68993,USD
2017-07-21,506.5,510.25,497.5,499.25,72396,USD
2017-07-24,496.25,496.5,483.0,488.75,90517,USD
2017-07-25,494.75,495.25,473.25,474.0,93082,USD
2017-07-26,476.0,481.0,473.0,477.75,58005,USD
2017-07-27,478.25,485.5,477.5,479.75,47248,USD
2017-07-28,480.25,489.25,478.0,481.0,49702,USD
2017-07-31,478.75,480.75,471.5,474.5,54205,USD
2017-08-01,469.0,478.0,460.5,461.25,83058,USD
2017-08-02,462.0,466.75,455.75,460.75,82583,USD
2017-08-03,461.0,463.75,454.25,457.75,63497,USD
2017-08-04,457.75,461.5,453.5,454.75,56076,USD
2017-08-07,457.75,464.0,454.25,463.5,71287,USD
2017-08-08,463.75,468.0,454.75,457.0,92366,USD
2017-08-09,457.25,461.5,454.0,459.5,76420,USD
2017-08-10,459.5,462.0,439.25,440.5,103449,USD
2017-08-11,441.5,444.0,434.5,439.25,89532,USD
2017-08-14,436.5,441.75,431.0,441.0,73545,USD
2017-08-15,440.0,440.25,428.0,429.5,71502,USD
2017-08-16,429.5,435.75,417.0,419.25,72242,USD
2017-08-17,419.5,422.25,412.25,414.0,51298,USD
2017-08-18,414.0,417.75,412.0,416.0,34048,USD
2017-08-21,414.5,418.75,408.75,409.5,26381,USD
2017-08-22,410.75,413.0,402.0,402.25,33255,USD
2017-08-23,402.5,408.5,401.25,403.25,31826,USD
2017-08-24,403.25,411.25,400.75,409.0,32187,USD
2017-08-25,409.0,412.75,408.5,409.5,26934,USD
2017-08-28,406.25,410.0,398.75,400.0,25836,USD
2017-08-29,400.5,404.0,394.5,402.75,22855,USD
2017-08-30,403.0,407.0,400.0,403.5,12502,USD
2017-08-31,403.5,411.75,402.75,410.25,1462,USD
2017-09-01,410.75,421.75,408.75,420.5,610,USD
2017-09-05,428.25,433.5,428.0,430.5,410,USD
2017-09-06,425.0,428.0,421.0,421.75,148,USD
2017-09-07,421.0,421.0,412.0,413.5,126,USD
2017-09-08,415.75,415.75,412.5,413.75,48,USD
2017-09-11,417.75,418.5,413.5,412.25,17,USD
2017-09-12,415.0,418.75,415.0,419.5,18,USD
2017-09-13,426.0,426.0,426.0,420.75,4,USD
2017-09-14,443.75,450.5,442.0,428.25,2,USD
2017-09-15,443.5,450.25,440.75,449.0,60896,USD
2017-09-18,448.5,450.75,442.25,443.5,54102,USD
2017-09-19,442.75,446.75,435.75,443.0,71986,USD
2017-09-20,443.25,452.0,442.75,449.75,62184,USD
2017-09-21,451.75,454.5,445.5,452.5,61678,USD
2017-09-22,452.5,455.0,448.0,449.5,58488,USD
2017-09-25,448.0,454.75,444.0,454.0,64118,USD
2017-09-26,453.5,460.75,451.5,453.75,70890,USD
2017-09-27,454.0,462.75,449.0,461.5,74383,USD
2017-09-28,462.0,462.0,454.0,455.0,57166,USD
2017-09-29,455.5,459.0,446.25,448.25,93111,USD
2017-10-02,446.5,448.5,439.5,444.75,75645,USD
2017-10-03,445.0,450.5,443.25,448.0,81890,USD
2017-10-04,448.75,449.25,441.5,442.0,57486,USD
2017-10-05,443.25,444.0,438.0,440.75,57909,USD
2017-10-06,440.5,444.75,438.75,443.5,47870,USD
2017-10-09,444.0,445.75,435.5,436.0,59165,USD
2017-10-10,436.75,439.75,434.0,435.25,54050,USD
2017-10-11,435.0,435.5,429.75,433.25,72062,USD
2017-10-12,432.5,437.75,428.0,430.5,74220,USD
2017-10-13,430.75,440.75,430.5,439.5,52240,USD
2017-10-16,440.0,442.75,435.5,436.5,46504,USD
2017-10-17,436.5,440.75,433.5,434.75,46207,USD
2017-10-18,434.75,435.25,429.0,430.0,47231,USD
2017-10-19,430.5,436.25,429.5,432.75,53114,USD
2017-10-20,433.0,436.0,425.0,426.0,51120,USD
2017-10-23,426.25,438.25,423.75,436.75,82204,USD
2017-10-24,438.0,438.75,433.0,438.0,47691,USD
2017-10-25,438.0,443.0,433.75,435.5,59314,USD
2017-10-26,435.5,437.5,431.0,431.75,45422,USD
2017-10-27,430.5,431.25,424.75,427.25,62473,USD
2017-10-30,427.5,428.25,422.5,424.75,49312,USD
2017-10-31,425.0,426.25,416.25,418.5,93958,USD
2017-11-01,418.75,422.0,416.5,418.0,66275,USD
2017-11-02,417.5,426.75,417.5,426.0,70604,USD
2017-11-03,427.0,429.0,422.25,425.75,68733,USD
2017-11-06,427.0,431.25,427.0,430.75,84448,USD
2017-11-07,430.25,431.0,424.0,427.25,113496,USD
2017-11-08,427.25,427.5,419.0,426.75,94736,USD
2017-11-09,425.75,432.0,423.75,429.0,155471,USD
2017-11-10,429.5,434.25,426.75,431.5,105996,USD
2017-11-13,432.0,432.0,422.25,424.25,110242,USD
2017-11-14,424.75,429.5,423.25,428.0,93367,USD
2017-11-15,427.75,428.25,418.0,420.0,76382,USD
2017-11-16,421.5,424.5,419.5,421.5,65598,USD
2017-11-17,421.5,428.0,421.0,427.25,60658,USD
2017-11-20,427.75,428.0,419.25,422.0,65116,USD
2017-11-21,421.75,428.75,420.25,424.75,62064,USD
2017-11-22,424.75,426.25,420.75,422.75,62496,USD
2017-11-24,422.0,422.25,412.5,415.75,53954,USD
2017-11-27,415.5,416.0,408.75,409.5,43929,USD
2017-11-28,410.25,412.25,405.25,410.75,40902,USD
2017-11-29,410.75,417.25,410.5,416.5,37717,USD
2017-11-30,415.25,417.25,407.75,409.25,14085,USD
2017-12-01,409.0,414.75,408.0,414.5,3444,USD
2017-12-04,416.0,419.0,410.75,410.25,945,USD
2017-12-05,410.25,411.0,405.5,406.0,1143,USD
2017-12-06,407.25,407.25,398.5,398.5,137,USD
2017-12-07,396.25,397.25,394.0,394.25,163,USD
2017-12-08,395.5,395.5,391.5,392.0,212,USD
2017-12-11,386.5,387.25,386.5,387.75,57,USD
2017-12-12,413.5,418.75,411.25,387.25,152,USD
2017-12-13,411.5,417.25,411.5,392.25,47,USD
2017-12-14,417.5,420.75,416.25,395.0,116,USD
2017-12-15,418.75,421.5,415.0,418.25,49118,USD
2017-12-18,420.25,423.5,419.5,420.5,47968,USD
2017-12-19,420.5,424.0,419.0,419.5,39615,USD
2017-12-20,418.75,424.5,416.25,423.5,54040,USD
2017-12-21,424.0,427.5,422.5,427.0,44546,USD
2017-12-22,426.75,429.0,424.25,424.75,39035,USD
2017-12-26,424.0,426.75,420.75,422.25,27392,USD
2017-12-27,422.25,428.25,420.75,428.0,36729,USD
2017-12-28,427.5,428.75,425.25,427.75,31942,USD
2017-12-29,426.25,428.0,424.0,427.0,37219,USD
2018-01-02,428.25,436.25,428.25,433.5,71354,USD
2018-01-03,435.25,437.0,432.0,436.0,70970,USD
2018-01-04,435.75,436.0,431.0,434.0,58728,USD
2018-01-05,433.0,433.75,427.5,430.75,62551,USD
2018-01-08,430.25,432.25,425.75,427.75,71822,USD
2018-01-09,427.75,433.75,425.25,432.25,63519,USD
2018-01-10,432.25,435.0,431.5,434.25,62125,USD
2018-01-11,434.25,434.5,428.5,433.25,73166,USD
2018-01-12,433.25,436.0,418.75,420.5,131033,USD
2018-01-16,420.25,422.75,413.25,416.5,83268,USD
2018-01-17,416.75,423.25,415.5,421.5,53024,USD
2018-01-18,422.25,425.75,421.25,425.25,53107,USD
2018-01-19,425.25,427.25,421.5,422.75,39936,USD
2018-01-22,424.5,427.5,423.25,425.75,51153,USD
2018-01-23,423.5,425.0,419.75,421.5,57485,USD
2018-01-24,422.25,433.75,420.75,433.0,113542,USD
2018-01-25,433.0,438.75,429.5,434.5,91598,USD
2018-01-26,435.0,442.5,434.25,441.0,83104,USD
2018-01-29,443.0,449.75,443.0,449.25,109243,USD
2018-01-30,454.0,458.5,449.75,457.25,130214,USD
2018-01-31,458.5,458.75,447.5,451.75,121250,USD
2018-02-01,451.0,451.5,443.25,451.0,112717,USD
2018-02-02,449.75,451.0,445.0,446.75,69044,USD
2018-02-05,443.25,445.75,438.75,440.25,100967,USD
2018-02-06,442.0,447.75,438.75,446.25,80120,USD
2018-02-07,449.0,461.75,447.75,460.5,149038,USD
2018-02-08,461.75,464.5,451.25,456.25,133037,USD
2018-02-09,454.25,456.0,448.25,449.0,119895,USD
2018-02-12,452.0,465.0,451.5,464.0,130177,USD
2018-02-13,465.0,467.25,459.0,460.75,139468,USD
2018-02-14,458.0,460.75,453.75,455.75,92771,USD
2018-02-15,455.75,463.5,452.25,461.75,79652,USD
2018-02-16,463.5,464.5,456.75,457.75,69865,USD
2018-02-18,458.0,458.0,458.0,458.0,0,USD
2018-02-19,458.0,458.0,458.0,458.0,0,USD
2018-02-20,459.75,463.25,449.0,449.25,86763,USD
2018-02-21,450.0,452.0,445.5,447.25,76893,USD
2018-02-22,447.75,452.0,444.75,451.25,47639,USD
2018-02-23,452.0,456.25,451.5,452.25,51459,USD
2018-02-26,458.5,464.0,455.75,459.5,51730,USD
2018-02-27,462.0,465.75,460.25,463.25,32833,USD
2018-02-28,464.5,487.5,464.0,484.5,5720,USD
2018-03-01,491.25,506.25,482.75,505.5,908,USD
2018-03-02,506.25,506.25,489.0,492.0,496,USD
2018-03-05,497.0,501.75,493.0,502.25,368,USD
2018-03-06,498.75,501.75,494.0,502.0,195,USD
2018-03-07,505.0,505.0,493.0,493.0,222,USD
2018-03-08,495.25,495.75,491.0,494.75,115,USD
2018-03-09,495.0,495.0,486.0,489.0,289,USD
2018-03-12,486.0,486.0,483.5,489.75,62,USD
2018-03-13,494.5,503.25,493.0,485.5,41,USD
2018-03-14,485.0,496.5,485.0,495.75,6,USD
2018-03-15,488.75,493.25,476.0,478.75,76230,USD
2018-03-16,478.75,482.25,467.0,467.75,83127,USD
2018-03-19,465.0,466.0,450.25,450.75,109989,USD
2018-03-20,452.5,457.5,450.0,453.0,92600,USD
2018-03-21,453.5,454.5,446.75,453.5,79013,USD
2018-03-22,453.5,459.75,451.25,455.75,64101,USD
2018-03-23,455.25,461.75,446.5,460.25,78521,USD
2018-03-26,462.5,463.75,451.25,454.25,65958,USD
2018-03-27,454.25,457.5,448.75,449.0,57977,USD
2018-03-28,449.5,452.5,444.5,445.5,55976,USD
2018-03-29,447.5,455.75,441.5,451.0,89823,USD
2018-04-02,454.25,457.25,445.75,446.25,67069,USD
2018-04-03,448.5,463.5,448.25,457.5,99826,USD
2018-04-04,457.0,461.5,447.0,455.75,94458,USD
2018-04-05,458.0,466.0,456.5,464.75,73154,USD
2018-04-06,461.5,472.75,459.25,472.25,76592,USD
2018-04-09,478.0,493.75,474.75,490.75,133935,USD
2018-04-10,492.0,494.0,481.75,492.0,130242,USD
2018-04-11,491.0,492.0,483.0,487.25,101287,USD
2018-04-12,483.5,484.75,474.75,481.0,80170,USD
2018-04-13,480.25,481.25,469.5,472.5,63766,USD
2018-04-16,466.5,470.25,461.5,462.25,81262,USD
2018-04-17,463.75,470.75,461.5,466.25,55331,USD
2018-04-18,466.25,476.0,465.5,475.25,51497,USD
2018-04-19,477.5,480.0,471.75,476.75,43868,USD
2018-04-20,476.25,476.75,462.25,463.25,47332,USD
2018-04-23,464.25,469.0,458.75,461.5,56901,USD
2018-04-24,461.25,473.0,455.5,472.5,29307,USD
2018-04-25,473.0,488.5,472.25,486.25,28837,USD
2018-04-26,485.25,491.5,476.5,480.75,23003,USD
2018-04-27,484.0,495.75,480.25,495.5,16632,USD
2018-04-30,500.0,515.5,499.75,512.5,2353,USD
2018-05-01,511.25,529.75,510.25,529.75,549,USD
2018-05-02,525.0,533.25,522.5,525.75,170,USD
2018-05-03,525.75,540.0,521.5,540.5,186,USD
2018-05-04,537.0,537.0,529.5,527.5,115,USD
2018-05-07,515.0,515.0,515.0,514.0,72,USD
2018-05-08,515.5,516.5,515.5,517.75,7,USD
2018-05-09,508.0,511.0,508.0,514.5,30,USD
2018-05-10,515.75,515.75,515.75,507.75,56,USD
2018-05-11,503.25,505.25,497.0,489.5,25,USD
2018-05-14,479.25,479.25,479.25,480.5,15,USD
2018-05-15,490.5,496.25,486.25,493.5,74723,USD
2018-05-16,493.75,498.75,491.0,494.25,56225,USD
2018-05-17,496.0,505.0,495.0,497.5,68134,USD
2018-05-18,497.5,518.75,495.25,518.25,98776,USD
2018-05-21,523.0,525.5,504.25,507.25,101857,USD
2018-05-22,505.5,530.25,502.75,521.5,121340,USD
2018-05-23,520.75,531.75,517.25,531.0,91158,USD
2018-05-24,531.0,545.25,529.25,530.25,136823,USD
2018-05-25,530.0,544.75,528.25,543.0,86023,USD
2018-05-28,548.0,548.0,548.0,548.0,0,USD
2018-05-29,547.5,554.0,531.5,536.5,140350,USD
2018-05-30,534.75,534.75,516.5,522.0,106721,USD
2018-05-31,522.0,531.75,515.25,526.25,86994,USD
2018-06-01,524.5,528.0,518.25,523.25,84217,USD
2018-06-04,520.25,521.25,503.25,505.25,104589,USD
2018-06-05,507.0,518.75,506.0,510.0,106924,USD
2018-06-06,509.75,531.25,507.5,519.75,102300,USD
2018-06-07,522.25,537.0,519.25,526.75,121868,USD
2018-06-08,528.25,533.5,513.25,520.0,128275,USD
2018-06-11,520.0,528.25,511.75,514.5,95718,USD
2018-06-12,514.75,538.25,510.25,534.5,145449,USD
2018-06-13,535.0,538.75,514.5,516.5,123831,USD
2018-06-14,515.75,517.0,498.25,501.5,113599,USD
2018-06-15,502.5,508.75,487.0,499.5,98171,USD
2018-06-18,495.5,499.0,487.75,490.0,75216,USD
2018-06-19,489.5,490.5,467.5,477.75,102770,USD
2018-06-20,477.75,490.0,474.75,488.25,55871,USD
2018-06-21,490.75,498.75,482.25,495.25,51246,USD
2018-06-22,495.75,497.5,487.0,491.25,38618,USD
2018-06-25,490.25,491.0,473.75,476.75,28206,USD
2018-06-26,477.5,481.75,466.75,469.5,27495,USD
2018-06-27,470.0,482.25,468.75,479.5,30819,USD
2018-06-28,478.0,485.25,474.25,479.5,13880,USD
2018-06-29,479.5,504.0,479.5,497.5,2486,USD
2018-07-02,497.25,505.0,477.25,480.25,881,USD
2018-07-03,480.75,495.0,480.5,491.5,719,USD
2018-07-05,507.0,508.75,503.25,504.0,166,USD
2018-07-06,500.25,513.25,500.25,512.75,161,USD
2018-07-09,509.5,509.75,504.25,507.75,55,USD
2018-07-10,503.0,503.0,485.75,489.5,51,USD
2018-07-11,488.0,490.5,471.25,469.75,14,USD
2018-07-12,484.25,484.25,484.25,482.5,74,USD
2018-07-13,484.5,497.5,481.25,481.5,8,USD
2018-07-16,495.25,498.5,486.75,488.5,62009,USD
2018-07-17,491.0,504.25,487.75,497.75,70281,USD
2018-07-18,498.25,505.0,493.75,494.5,54257,USD
2018-07-19,493.75,505.75,490.25,504.25,57474,USD
2018-07-20,503.5,519.75,503.0,516.0,76739,USD
2018-07-23,518.0,522.5,512.0,513.75,74226,USD
2018-07-24,511.5,516.25,505.25,510.25,66279,USD
2018-07-25,511.5,545.25,511.25,542.75,145913,USD
2018-07-26,544.75,553.75,532.0,536.5,128991,USD
2018-07-27,536.0,542.0,525.25,530.5,94998,USD
2018-07-30,533.5,551.75,532.75,546.5,72662,USD
2018-07-31,545.5,565.0,540.5,553.75,97008,USD
2018-08-01,555.25,566.0,550.75,558.25,100631,USD
2018-08-02,559.5,593.0,559.0,560.5,150993,USD
2018-08-03,563.25,567.75,554.0,556.25,78469,USD
2018-08-06,555.0,576.25,551.5,574.5,75848,USD
2018-08-07,575.25,586.25,564.0,568.25,106029,USD
2018-08-08,569.75,578.0,564.5,570.0,91814,USD
2018-08-09,570.5,573.75,561.75,564.5,87215,USD
2018-08-10,564.75,574.0,545.75,546.75,113918,USD
2018-08-13,546.5,549.75,530.5,533.5,94158,USD
2018-08-14,534.75,544.25,532.25,541.75,58391,USD
2018-08-15,541.0,542.75,528.25,532.25,70666,USD
2018-08-16,532.5,547.75,531.0,542.25,45520,USD
2018-08-17,542.25,563.0,535.0,560.5,66479,USD
2018-08-20,562.0,562.75,540.75,542.25,42927,USD
2018-08-21,544.0,544.25,526.25,527.25,38076,USD
2018-08-22,526.5,533.0,520.5,526.0,35802,USD
2018-08-23,529.0,535.5,515.5,522.0,35630,USD
2018-08-24,522.0,522.0,513.0,514.75,52011,USD
2018-08-27,513.75,513.75,499.0,499.25,23190,USD
2018-08-28,500.25,504.25,494.75,498.25,22072,USD
2018-08-29,498.0,520.0,496.0,515.75,21637,USD
2018-08-30,517.5,525.0,502.5,508.0,15482,USD
2018-08-31,509.5,522.25,509.5,518.5,670,USD
2018-09-03,537.75,539.0,537.75,538.75,0,USD
2018-09-04,507.25,507.25,491.75,502.75,2246,USD
2018-09-05,501.0,507.5,495.0,493.75,839,USD
2018-09-06,490.0,492.25,487.75,486.0,243,USD
2018-09-07,487.0,487.25,487.0,486.25,98,USD
2018-09-10,488.0,498.5,488.0,504.0,49,USD
2018-09-11,497.25,497.25,497.25,493.75,1,USD
2018-09-12,500.5,503.5,478.0,481.75,28,USD
2018-09-13,473.0,473.0,473.0,471.75,2,USD
2018-09-14,478.5,479.75,478.5,480.0,256,USD
2018-09-17,513.5,517.75,505.5,506.25,72042,USD
2018-09-18,506.25,514.25,506.25,510.5,58176,USD
2018-09-19,511.0,523.25,510.5,522.5,59629,USD
2018-09-20,523.0,525.75,516.0,524.0,58421,USD
2018-09-21,521.0,524.25,515.0,521.75,43332,USD
2018-09-24,522.0,531.25,520.0,527.0,55279,USD
2018-09-25,525.25,525.75,516.25,520.75,62771,USD
2018-09-26,521.25,527.0,516.75,517.5,46386,USD
2018-09-27,517.75,522.0,511.25,513.0,58588,USD
2018-09-28,513.0,518.0,505.5,509.0,74077,USD
2018-10-01,510.0,515.25,505.5,509.5,69142,USD
2018-10-02,510.5,524.75,505.25,519.25,92439,USD
2018-10-03,521.25,527.25,514.25,515.25,65957,USD
2018-10-04,515.75,520.75,513.75,518.0,53592,USD
2018-10-05,518.0,524.5,517.25,521.0,49345,USD
2018-10-08,524.0,525.5,512.75,514.0,54161,USD
2018-10-09,513.5,520.5,511.25,515.0,47599,USD
2018-10-10,516.75,518.0,510.25,510.5,42673,USD
2018-10-11,510.75,521.0,506.5,508.0,71251,USD
2018-10-12,507.75,519.0,507.25,517.25,54233,USD
2018-10-15,518.5,526.0,514.75,525.0,53487,USD
2018-10-16,525.75,527.0,521.0,523.5,50816,USD
2018-10-17,524.0,524.5,516.0,517.5,39427,USD
2018-10-18,516.0,519.5,511.0,513.0,42084,USD
2018-10-19,513.0,518.5,510.75,514.75,45873,USD
2018-10-22,514.0,514.25,507.25,508.0,47980,USD
2018-10-23,508.0,511.25,505.25,509.0,47851,USD
2018-10-24,510.0,510.75,496.75,499.5,76184,USD
